,FIPS,Median Age,Average Household Size,Median Household Income ($),Per Capita Income ($),Gini Index,Median Gross Rent as Percentage of Household Income (%),Median Gross Rent ($),Percentage of Population Unemployed (%),Percentage of Population without High School Diploma (%),Percentage of Population with Bachelor's Degree or More (%)
967,36085002100,33.2,2.69,50489.0,29020.0,0.5439,37.70000076,1532.0,1.8682399213372665,22.331460674157302,32.86516853932584
968,36085002700,47.4,2.66,,11772.0,0.511,46.79999924,1577.0,3.1055900621118013,30.101641907740422,14.464425332290853
969,36085002900,32.8,2.7,24779.0,17207.0,0.572,42.20000076,501.0,3.4751348112642297,31.237721021611005,12.868369351669942
970,36085003600,37.3,3.26,88097.0,32668.0,0.3642,37.79999924,1732.0,7.171581769436998,9.416800428036384,40.074906367041194
971,36085004000,34.5,2.77,33984.0,21463.0,0.5708,34.90000153,796.0,10.790160268356317,22.189208462087,21.28595198478726
972,36085005000,42.0,2.87,81875.0,38685.0,0.455,43.70000076,1510.0,8.096980786825252,11.281685112459835,40.342734737593716
973,36085006400,36.6,2.85,49449.0,29579.0,0.5313,38.29999924,689.0,13.819095477386934,18.169522091974752,28.4941388638413
974,36085007000,37.9,3.36,76149.0,30631.0,0.4665,34.5,1698.0,1.7834065650038768,15.257099002302379,25.326170376055256
975,36085007400,39.2,2.93,81033.0,30677.0,0.4171,25.70000076,1047.0,3.8411739318083726,18.688524590163937,34.51564828614009
976,36047054600,37.1,2.52,47344.0,25110.0,0.5165,35.70000076,1411.0,8.24742268041237,8.527855586679117,53.87488328664799
977,36047054800,35.9,2.81,71250.0,43025.0,0.5821,51.0,1553.0,5.722070844686648,8.608205953338697,58.2461786001609
978,36047055000,40.8,2.37,60851.0,29825.0,0.4468,32.20000076,1383.0,5.372945638432364,7.382265591854052,44.84514212982605
979,36047056000,45.1,2.53,50833.0,29348.0,0.4602,41.79999924,1550.0,7.598371777476255,8.07478122513922,43.11853619729515
980,36047056200,43.2,3.16,88221.0,43340.0,0.5021,,,6.346967559943582,9.107142857142856,48.392857142857146
981,36047056400,43.1,2.66,82344.0,38566.0,0.4334,23.70000076,1250.0,4.746317512274959,8.695652173913043,40.73226544622426
982,36047056600,44.1,2.77,83849.0,38070.0,0.4198,27.70000076,1531.0,4.172274562584119,11.099899091826437,43.23915237134208
983,36047056800,48.4,2.63,86250.0,37911.0,0.3799,26.10000038,1391.0,3.8600723763570564,12.961210974456009,38.50520340586566
984,36047057000,50.1,2.39,75761.0,35697.0,0.3864,49.40000153,1169.0,3.620689655172414,10.97647897362794,33.78474697077691
985,36047057200,33.3,2.43,24958.0,15180.0,0.4655,29.20000076,437.0,15.097540288379982,20.3983101991551,13.699456849728426
986,36047057400,45.6,2.96,85673.0,34649.0,0.4397,43.29999924,1558.0,4.325883201153569,19.310344827586206,42.16748768472907
987,36047057600,45.1,3.02,80625.0,31121.0,0.4117,31.60000038,1567.0,5.467720685111989,27.28074041427942,30.85059497576025
988,36047057800,35.3,3.07,47466.0,27168.0,0.5008,39.5,1405.0,6.109979633401222,21.32851333032083,27.564392227745145
989,36047059200,42.6,2.48,53177.0,29084.0,0.4772,34.70000076,1451.0,3.1233732431025505,15.854450942170239,36.67966211825861
990,36047059401,47.0,2.53,61283.0,33697.0,0.4879,32.29999924,1356.0,5.095226317091269,19.326990838618745,43.2522903453136
991,36047059402,42.2,2.7,97500.0,41232.0,0.4256,46.5,1561.0,4.931506849315069,11.84115523465704,51.74488567990373
992,36047059600,50.5,2.09,47273.0,37557.0,0.4872,25.89999962,747.0,3.8981702466189336,7.273706896551724,46.2823275862069
993,36047059800,40.8,2.71,75612.0,35157.0,0.459,32.0,1443.0,7.925887802367473,13.52299298519096,39.90646921278254
994,36047060000,40.1,2.42,72342.0,40443.0,0.4166,28.89999962,1429.0,5.026178010471204,9.89385139194873,51.45203284598438
995,36047060800,39.1,2.25,54360.0,32429.0,0.4591,34.70000076,1476.0,8.427876823338735,6.061761341974838,45.939763629431944
996,36047061200,47.8,2.52,92143.0,68369.0,0.5691,34.20000076,1295.0,3.3457249070631967,7.037037037037037,50.98765432098765
997,36047061600,64.5,2.27,110170.0,51703.0,0.472,38.40000153,1573.0,11.372549019607844,11.33768352365416,58.482871125611744
998,36047062000,46.1,2.67,123500.0,61892.0,0.4973,24.29999924,1927.0,6.236323851203501,4.951237809452363,68.94223555888972
999,36047062200,50.1,2.02,74290.0,47848.0,0.5228,34.09999847,1666.0,5.739514348785872,10.483870967741936,43.01075268817204
1000,36047062600,41.5,2.73,58102.0,24670.0,0.3962,29.89999962,1169.0,3.6073825503355708,20.962199312714777,35.44428080510555
1001,36047062800,43.3,2.71,84091.0,37573.0,0.4255,51.0,1207.0,8.065314200890649,8.40625,27.84375
1002,36047063200,49.2,2.43,68182.0,33919.0,0.401,36.79999924,1333.0,10.962566844919785,11.072961373390559,40.08583690987124
1003,36047063600,46.9,3.13,109479.0,37923.0,0.3426,,,6.511627906976744,13.936170212765958,41.38297872340426
1004,36047063800,42.2,2.86,103438.0,42084.0,0.3932,21.89999962,1870.0,5.799812909260991,10.623714873200822,42.08361891706648
1005,36047064000,37.6,3.06,120885.0,47531.0,0.3908,28.60000038,1344.0,0.7575757575757576,6.361323155216285,49.87277353689568
1006,36047064200,42.7,2.56,73583.0,39775.0,0.5035,30.60000038,1306.0,4.979253112033195,10.643564356435643,45.54455445544555
1007,36047064400,30.4,3.49,89250.0,29166.0,0.4009,32.29999924,1572.0,0.6756756756756757,10.825688073394495,45.015290519877674
1008,36047064600,31.7,3.38,95391.0,34674.0,0.4359,23.5,1323.0,3.050847457627119,5.573770491803279,47.78688524590164
1009,36047064800,35.2,3.58,108438.0,32226.0,0.3539,23.10000038,1750.0,2.284011916583913,8.54119425547997,41.57218442932729
1010,36047065000,43.1,3.33,81875.0,31018.0,0.425,26.0,1397.0,8.297413793103448,14.83375959079284,39.812446717817565
1011,36047065200,47.9,2.33,93050.0,48825.0,0.3912,14.19999981,868.0,3.2653061224489797,3.976608187134503,43.27485380116959
1012,36047065400,49.0,2.67,97250.0,44639.0,0.4821,25.5,2040.0,11.834319526627219,6.338028169014084,42.16549295774648
1013,36047065600,38.7,2.86,86897.0,36665.0,0.3197,26.5,1149.0,0.0,4.3478260869565215,30.695652173913047
1014,36047065800,43.2,2.75,97188.0,43072.0,0.4249,39.0,1509.0,4.67502850627138,5.315110098709187,51.70842824601367
1015,36047066000,45.3,3.02,124821.0,50184.0,0.3951,42.09999847,1500.0,4.509018036072145,8.316291751874575,35.31015678254942
1016,36047066200,48.7,2.59,88490.0,41639.0,0.4202,19.39999962,1554.0,8.401084010840108,11.262488646684831,29.427792915531338
1017,36047067000,39.9,2.89,81250.0,32563.0,0.3958,28.70000076,1667.0,7.398273736128237,14.175133043057572,35.12336719883889
1018,36047067200,38.8,3.53,84438.0,30456.0,0.3733,37.29999924,1438.0,10.886644219977553,22.145328719723185,20.847750865051903
1019,36047067400,38.6,3.41,100139.0,32449.0,0.3923,29.79999924,1665.0,3.4213098729227758,12.47148288973384,35.20912547528517
1020,36047067600,43.5,3.08,86129.0,31303.0,0.3341,37.5,1668.0,7.639569049951028,8.043310131477185,36.96829079659706
1021,36047067800,44.3,3.0,96275.0,32575.0,0.3334,36.79999924,1690.0,11.055276381909549,11.197086936731907,31.22439690487028
1022,36047068000,33.4,3.29,85769.0,28759.0,0.3761,42.70000076,1483.0,4.533333333333333,14.418604651162791,24.51827242524917
1023,36047068200,45.0,3.28,124306.0,41265.0,0.4019,18.79999924,1735.0,3.331350386674598,17.121702915316984,38.08422026839426
1024,36047069000,38.5,3.26,84856.0,33827.0,0.416,28.29999924,1459.0,5.66873339238264,12.237509051412019,42.72266473569877
1025,36047069200,37.2,3.28,118065.0,37242.0,0.3061,22.29999924,1778.0,7.102803738317758,9.28495197438634,39.007470651013875
1026,36047072000,35.9,3.13,78214.0,27816.0,0.3887,26.29999924,1784.0,7.050092764378478,8.009153318077804,32.57055682684973
1027,36047072200,40.1,2.96,67401.0,29434.0,0.3625,28.0,1475.0,8.230152949745085,10.643821391484941,29.075804776739357
1028,36047072400,40.6,2.79,76618.0,31525.0,0.3776,31.70000076,1422.0,7.172557172557173,10.37868162692847,31.90743338008415
1029,36047072600,45.1,3.52,86500.0,27759.0,0.3276,23.79999924,1165.0,6.102877070619006,13.814667424673111,24.78681068789085
1030,36047072800,44.9,2.53,80082.0,33858.0,0.3669,23.0,1367.0,10.283315844700944,8.97575099529497,31.089395584509592
1031,36047073000,38.5,3.17,91477.0,37020.0,0.4212,36.70000076,2119.0,9.051724137931034,5.77724836212031,41.572364502680166
1032,36047073200,42.3,2.8,70000.0,32336.0,0.4055,42.59999847,1205.0,5.8171745152354575,8.90840652446675,29.86198243412798
1033,36047073400,40.5,3.22,84750.0,32309.0,0.4023,26.89999962,1330.0,7.175925925925926,6.4393939393939394,39.621212121212125
1034,36047073600,39.7,2.65,75153.0,32638.0,0.4188,37.20000076,1387.0,6.9692058346839545,8.725701943844493,30.712742980561554
1035,36047073800,31.4,3.4,65417.0,23195.0,0.4542,35.5,1447.0,3.072463768115942,14.521591871295511,33.6155800169348
1036,36047074000,36.0,3.36,71250.0,27859.0,0.4062,21.29999924,1369.0,4.035639412997904,9.19931856899489,32.28279386712095
1037,36047074200,33.6,3.37,62000.0,28686.0,0.4662,37.0,1569.0,5.949820788530466,13.48492860920148,25.542041248016922
1038,36047074400,24.6,4.2,119375.0,39182.0,0.4973,30.89999962,1757.0,5.429417571569595,7.086044830079537,44.830079537237886
1039,36047074600,32.7,3.49,85417.0,29619.0,0.3858,26.70000076,1333.0,2.4247491638795986,8.250620347394541,37.220843672456574
1040,36047074800,34.6,3.11,89917.0,42569.0,0.5137,34.59999847,1486.0,1.5018773466833542,6.899724011039559,52.80588776448943
1041,36047075000,28.7,3.36,77433.0,31014.0,0.4255,30.20000076,1472.0,7.240547063555914,2.1739130434782608,44.0537084398977
1042,36047075200,44.1,3.28,165263.0,69129.0,0.4742,,,2.345415778251599,12.654320987654321,59.72222222222222
1043,36047075400,47.3,3.14,115139.0,48577.0,0.412,22.60000038,1833.0,4.591836734693878,5.8690744920993225,50.22573363431151
1044,36047075600,33.9,3.07,110250.0,47126.0,0.465,23.29999924,1379.0,5.603864734299517,5.23168908819133,50.97159940209267
1045,36047075800,42.4,2.78,86250.0,41397.0,0.4919,51.0,1329.0,12.608695652173912,10.018552875695732,47.58812615955473
1046,36047077200,36.7,2.56,64205.0,39585.0,0.4823,33.20000076,1460.0,6.058951965065503,8.140610545790935,40.6567992599445
1047,36047077400,35.7,2.61,71929.0,27454.0,0.3207,25.0,1426.0,8.707409410492158,8.737864077669903,35.41377716134998
1048,36047077600,42.1,2.17,72568.0,38734.0,0.4264,28.60000038,1578.0,7.838589981447125,8.569545154911008,45.3197099538563
1049,36047078000,41.3,3.1,82273.0,34299.0,0.4297,24.20000076,1686.0,5.541346973572037,7.678132678132678,29.975429975429975
1050,36047078400,42.5,3.07,76417.0,32851.0,0.4287,34.29999924,1648.0,4.596774193548387,8.611898016997168,33.654390934844194
1051,36047078600,38.3,2.49,56781.0,26787.0,0.3991,29.60000038,1311.0,7.627443464929091,15.403274711946635,27.31958762886598
1052,36047094402,27.4,2.42,23920.0,13238.0,0.4401,28.10000038,521.0,13.776337115072934,20.576368876080693,8.876080691642652
1053,36081990100,,,,,,,,,,
1054,36047019000,35.3,3.06,50875.0,24958.0,0.4803,33.79999924,1527.0,11.469233989116786,21.16510538641686,33.957845433255265
1055,36047019200,29.6,3.73,42828.0,20432.0,0.5372,48.29999924,1236.0,4.921875,31.739631336405534,18.89400921658986
1056,36047019400,36.3,3.51,44258.0,18508.0,0.4552,40.29999924,1395.0,7.596153846153846,39.667630057803464,22.6878612716763
1057,36047021600,22.7,4.79,48716.0,19489.0,0.522,43.70000076,1647.0,5.990133897110642,21.85145317545748,25.403659849300325
1058,36047021800,22.9,3.62,31047.0,19627.0,0.6089,51.0,1448.0,1.7797552836484982,29.849771391247547,16.98236446766819
1059,36047023400,20.0,3.86,32237.0,11280.0,0.4361,51.0,1584.0,4.258555133079848,28.308400460299193,17.376294591484466
1060,36047023600,21.4,3.77,26855.0,10295.0,0.4831,51.0,1552.0,4.612655233589591,25.43782837127846,13.922942206654993
1061,36047023800,28.3,3.1,33780.0,19511.0,0.485,51.0,1387.0,5.054151624548736,19.445843828715365,26.952141057934508
1062,36047024000,23.3,3.44,39034.0,14209.0,0.48,51.0,1431.0,4.560475875743556,34.29419245442985,22.043238660449344
1063,36047024200,26.4,3.77,63698.0,23977.0,0.4879,41.20000076,1605.0,6.732495511669659,25.883922615076717,15.343562374916612
1064,36047024400,23.4,4.28,68516.0,20048.0,0.457,30.79999924,1675.0,4.163265306122449,21.444954128440365,19.896788990825687
1065,36047024600,34.9,3.15,51354.0,23148.0,0.4569,39.59999847,1430.0,7.894736842105263,27.24867724867725,26.71957671957672
1066,36047024800,32.5,3.31,49940.0,22315.0,0.4499,41.5,1356.0,3.5866780529461995,34.785202863961814,21.002386634844868
1067,36047025000,43.8,3.25,53186.0,21108.0,0.4415,35.79999924,1407.0,4.811320754716982,44.74650991917707,19.177075679647317
1068,36047025200,35.9,2.84,60173.0,22329.0,0.3736,38.20000076,1422.0,13.737668980635734,24.59907583582495,31.856482739874963
1069,36047025400,37.8,3.09,44886.0,24742.0,0.5696,31.20000076,1253.0,10.526315789473683,29.781982723159196,27.84862196626903
1070,36047025600,36.0,3.37,51625.0,17426.0,0.4333,51.0,1583.0,8.992805755395683,36.14620938628158,21.796028880866423
1071,36047025800,35.9,2.82,50625.0,23124.0,0.454,38.5,1388.0,6.645569620253164,32.96524845729133,30.302046118869765
1072,36047026000,46.9,2.94,48214.0,27187.0,0.4603,42.0,1416.0,5.463024650233178,33.46410357002746,25.18634758728913
1073,36047026200,43.2,3.08,65577.0,32131.0,0.4665,34.70000076,1345.0,6.376109765940274,27.464008859357698,31.284606866002214
1074,36047026400,36.3,2.98,48942.0,24038.0,0.4424,33.40000153,1375.0,5.78245046502224,35.90769230769231,19.784615384615385
1075,36047026600,36.5,3.27,51250.0,21397.0,0.4298,35.20000076,1349.0,2.005899705014749,41.02564102564102,24.952162265595103
1076,36047026800,43.0,2.87,44517.0,24455.0,0.4871,36.79999924,1480.0,5.039297272306982,27.291739281979783,27.53572673405368
1077,36047027000,41.2,2.5,50775.0,26027.0,0.4688,30.5,1436.0,3.8256227758007118,14.54183266932271,39.6414342629482
1078,36047027200,38.7,3.25,58477.0,24641.0,0.4543,29.10000038,1423.0,6.733828207847297,29.258589511754067,23.001808318264015
1079,36047027400,36.0,3.55,70625.0,29339.0,0.4613,36.0,1585.0,3.9071347678369195,30.960264900662253,29.92549668874172
1080,36047027600,36.4,3.11,53283.0,24534.0,0.4854,31.10000038,1381.0,5.929247633283508,33.0775134305449,26.59247889485802
1081,36047027800,39.1,2.58,57202.0,28625.0,0.4238,30.0,1562.0,10.346638655462185,22.866611433305717,34.05136702568352
1082,36047028400,35.3,2.84,61331.0,23636.0,0.3857,28.70000076,1421.0,8.527572484366116,19.292730844793713,34.22396856581532
1083,36047028600,37.1,2.61,40325.0,21175.0,0.4482,40.40000153,1473.0,5.535924617196701,10.57217542840546,42.66627940749346
1084,36047028800,37.4,3.32,55625.0,23277.0,0.4341,27.10000038,1456.0,2.98582995951417,30.185979971387695,28.397711015736764
1085,36047029000,39.5,2.46,44318.0,28473.0,0.5076,41.09999847,1380.0,1.3133208255159476,14.956377233070212,41.3377648525135
1086,36047029200,32.6,3.04,49145.0,25365.0,0.4866,32.79999924,1577.0,7.712590639419907,25.289089994972347,33.33333333333333
1087,36047029400,49.3,2.91,57895.0,21061.0,0.4052,33.90000153,1404.0,8.690987124463518,27.91060291060291,20.062370062370064
1088,36047029600,37.8,2.79,56250.0,27567.0,0.4934,41.20000076,1597.0,3.8793103448275863,15.843828715365238,43.50125944584383
1089,36047029800,39.0,2.98,55060.0,26317.0,0.4452,34.5,1497.0,2.317720907774022,19.600591715976332,27.144970414201186
1090,36047030000,39.6,3.05,52663.0,26799.0,0.5128,41.5,1406.0,5.305927342256214,25.835037491479206,26.209952283571912
1091,36047030200,42.8,3.07,65000.0,27493.0,0.4432,28.60000038,1361.0,2.3444976076555024,21.558923600371173,31.302196102691
1092,36047030400,42.0,2.49,41017.0,25201.0,0.5008,34.20000076,1160.0,6.696181516325401,22.858087992060867,27.654647700959313
1093,36047030600,46.0,2.66,50833.0,26926.0,0.4757,37.09999847,1201.0,10.353227771010962,29.425465838509318,23.29192546583851
1094,36047030800,50.2,2.6,47461.0,25822.0,0.4309,34.59999847,1014.0,8.716136631330977,18.989769820971865,31.45780051150895
1095,36047031400,47.8,2.61,80439.0,35685.0,0.4265,27.20000076,1232.0,6.072555205047318,21.57253048021896,31.30131873600398
1096,36047032600,30.2,3.06,23470.0,13631.0,0.5432,30.10000038,592.0,23.3608336951802,30.291411042944787,20.040899795501023
1097,36047032800,44.4,2.53,41353.0,37975.0,0.687,34.79999924,1035.0,17.656631407648497,31.078331637843338,23.296032553407937
1098,36047033000,33.2,2.73,22933.0,14584.0,0.4935,32.20000076,788.0,15.840938722294654,27.450980392156865,19.4471231115397
1099,36047034000,62.3,2.14,21224.0,13579.0,0.4571,28.10000038,516.0,7.672634271099745,23.766546329723226,24.60890493381468
1100,36047034200,49.3,2.06,17932.0,11713.0,0.3866,31.5,469.0,15.567282321899736,26.740618362048618,25.584139721501064
1101,36047034800,29.5,3.58,54405.0,18511.0,0.3801,39.29999924,1684.0,6.054131054131054,36.528644356211004,28.530913216108907
1102,36047035000,59.6,2.05,42102.0,31392.0,0.5134,36.0,1142.0,2.990897269180754,9.505988023952096,42.32784431137724
1103,36047035200,73.0,1.53,14167.0,15494.0,0.4987,31.70000076,300.0,0.0,37.706342311033886,25.803649000868813
1104,36047035400,56.7,2.1,50599.0,37941.0,0.5452,33.79999924,973.0,4.272834182673462,5.396071659831643,56.48607813511764
1105,36047035601,65.5,1.91,32111.0,26725.0,0.4839,38.79999924,887.0,6.211812627291242,3.304484657749803,64.20141620771047
1106,36047035602,54.4,1.98,45163.0,28938.0,0.4281,43.59999847,1296.0,3.7147102526002973,3.201970443349754,53.78414688759516
1107,36047036001,58.3,1.82,25265.0,29526.0,0.5547,37.29999924,968.0,8.414239482200648,9.791271347248577,47.74193548387097
1108,36047036002,62.1,1.99,16073.0,19662.0,0.5448,34.29999924,635.0,9.838369641602249,9.791425260718425,50.347624565469296
1109,36047036200,38.0,2.87,42670.0,21486.0,0.5158,51.0,1441.0,5.21505376344086,20.932009167303285,41.940412528647826
1110,36047036400,41.8,2.71,59712.0,23645.0,0.4239,34.0,1423.0,9.181331293037491,10.913140311804009,46.659242761692646
1111,36047036600,39.4,2.96,48050.0,21330.0,0.4708,37.29999924,1354.0,5.600870038064166,20.837554880108073,36.87943262411347
1112,36047037000,45.3,2.85,57888.0,31072.0,0.4636,43.90000153,1440.0,3.870967741935484,14.37908496732026,41.76470588235294
1113,36047037401,37.9,2.33,55341.0,33975.0,0.4846,35.59999847,1523.0,4.879204168640454,8.204811844540409,48.58112276372609
1114,36047037402,44.2,2.33,31832.0,25516.0,0.499,48.40000153,1398.0,5.5717255717255725,13.298743855816495,45.00273074822501
1115,36047038200,45.5,2.61,18169.0,13514.0,0.5713,31.20000076,432.0,17.4391922900413,38.25136612021858,17.434296122820715
1116,36047038600,38.1,3.39,83594.0,28672.0,0.4377,29.79999924,1449.0,8.136004857316333,18.783176806859945,34.7488770926909
1117,36047038800,32.3,2.55,64375.0,30473.0,0.4328,28.39999962,1400.0,3.2457496136012365,11.619328661010698,39.57949096274437
1118,36047039000,30.2,3.14,70114.0,30556.0,0.4939,29.79999924,1416.0,4.555084745762712,11.997019374068554,34.277198211624444
1119,36047039200,33.4,2.7,64500.0,36155.0,0.4958,34.79999924,1438.0,4.981684981684982,19.122257053291534,33.59456635318704
1120,36047039400,28.1,3.35,46198.0,38329.0,0.6787,51.0,1439.0,0.5772005772005772,25.234374999999996,25.234374999999996
1121,36047039600,32.9,3.09,64375.0,36280.0,0.5436,32.59999847,1376.0,4.483188044831881,8.63914373088685,29.051987767584098
1122,36047039800,35.5,3.42,71679.0,28796.0,0.4706,22.29999924,1394.0,11.690046760187041,28.802425467407783,29.61091460333502
1123,36047040000,44.2,2.84,52125.0,27698.0,0.4579,36.0,1428.0,4.952978056426333,24.837812789620017,24.18906394810009
1124,36047040200,39.8,3.13,57404.0,25231.0,0.4571,36.20000076,1380.0,8.39391936549901,28.7567084078712,25.178890876565298
1125,36047040400,42.9,2.93,61087.0,29569.0,0.4828,35.79999924,1372.0,7.268370607028754,27.78402699662542,25.14060742407199
1126,36047040600,36.9,3.21,52986.0,23030.0,0.4931,51.0,1384.0,4.72972972972973,36.32,26.08
1127,36047040800,33.6,3.26,80169.0,29867.0,0.3766,25.20000076,1384.0,7.668553782810088,24.343394747157976,28.92983143865151
1128,36047041000,35.9,2.92,48400.0,24007.0,0.4895,41.90000153,1520.0,6.0802069857697285,21.378776142525176,29.744384198295894
1129,36047041200,36.2,3.11,63641.0,34001.0,0.5226,38.90000153,1325.0,3.9525691699604746,13.807890222984561,38.97941680960549
1130,36047041401,30.4,3.22,67972.0,26725.0,0.5257,51.0,1667.0,13.239875389408098,14.949037372593432,29.10532276330691
1131,36047041402,37.0,2.67,52946.0,38000.0,0.5728,38.40000153,1454.0,7.663782447466007,12.788778877887788,44.801980198019805
1132,36047041600,31.1,3.22,61414.0,33151.0,0.5779,43.90000153,1526.0,4.648648648648648,15.151515151515152,26.849894291754755
1133,36047041800,25.7,3.44,45536.0,23370.0,0.5983,35.40000153,1552.0,14.109742441209406,20.14579191517561,25.04970178926441
1134,36047042000,26.9,3.45,58571.0,27412.0,0.5371,35.20000076,2068.0,10.102489019033674,13.459621136590231,42.57228315054836
1135,36047042200,31.9,3.29,59904.0,28965.0,0.5201,32.5,1552.0,11.492374727668846,16.6446499339498,39.01365037428446
1136,36047042400,39.8,2.93,61005.0,28864.0,0.4373,32.79999924,1374.0,5.129682997118155,20.033741037536902,29.312526360185576
1137,36047042600,40.7,2.77,49954.0,23795.0,0.4533,32.5,1249.0,3.400447427293065,23.411474398519434,35.50277606415793
1138,36047042800,43.9,2.51,60708.0,35150.0,0.4859,35.29999924,1426.0,7.873594001071238,16.302462712452307,50.7457509538675
1139,36047043000,38.9,2.76,38160.0,18504.0,0.4357,38.29999924,1376.0,11.417816813048933,29.071274298056153,29.805615550755938
1140,36047043200,36.9,3.02,63063.0,24715.0,0.4143,28.39999962,1314.0,7.17372515125324,25.233044037287044,33.33333333333333
1141,36047043400,42.2,2.8,49013.0,29192.0,0.5524,47.20000076,1351.0,6.440677966101695,21.125644074514465,35.90963139120095
1142,36047043600,37.6,3.14,57901.0,22428.0,0.4383,34.70000076,1355.0,3.3973412112259975,30.634278002699055,32.685560053981106
1143,36047043800,31.3,2.73,46167.0,24444.0,0.5171,41.40000153,1513.0,4.0,15.485893416927897,34.79623824451411
1144,36047044000,31.3,3.18,51420.0,28131.0,0.5711,47.59999847,1606.0,9.400921658986174,14.555765595463138,37.80718336483932
1145,36047044200,30.6,3.39,76046.0,44331.0,0.5944,30.79999924,1486.0,4.085422469823584,6.288532675709001,40.01233045622688
1146,36047044400,34.8,2.97,51975.0,29873.0,0.5331,32.70000076,1304.0,2.4424284717376135,21.822541966426858,35.011990407673856
1147,36047044600,35.7,3.54,63708.0,24661.0,0.4797,39.59999847,1575.0,5.80168776371308,28.581460674157306,26.96629213483146
1148,36047044800,37.8,2.6,60921.0,37616.0,0.5398,45.20000076,1201.0,2.066115702479339,10.822898032200358,50.089445438282645
1149,36047045000,27.1,3.33,,36058.0,0.5348,51.0,2173.0,0.0,11.525423728813559,42.3728813559322
1150,36047045200,31.0,3.28,82532.0,33425.0,0.4967,44.09999847,1927.0,3.343465045592705,3.4236804564907275,45.29243937232525
1151,36047045400,32.3,3.13,66364.0,32248.0,0.4964,41.79999924,1450.0,2.1656050955414012,11.522198731501057,49.89429175475687
1152,36047045600,30.1,3.01,41806.0,24416.0,0.5563,35.0,1388.0,7.764705882352942,17.29200652528548,40.70146818923328
1153,36047045800,42.5,2.7,86250.0,52019.0,0.5478,33.90000153,1067.0,4.174573055028463,7.7277970011534025,39.67704728950404
1154,36047046000,37.8,2.68,61023.0,31368.0,0.5135,35.40000153,1348.0,5.507051712558765,13.323643410852712,37.16085271317829
1155,36047046201,41.3,2.32,29830.0,24535.0,0.5526,33.0,883.0,3.5211267605633805,16.911764705882355,46.657754010695186
1156,36047046202,27.2,3.26,61250.0,38749.0,0.6145,45.20000076,1685.0,5.535055350553505,11.492122335495829,40.50046339202966
1157,36047046400,20.5,4.34,57283.0,18156.0,0.4078,43.09999847,1838.0,2.280501710376283,12.216828478964402,23.300970873786408
1158,36047046800,17.0,4.72,72750.0,17830.0,0.4086,51.0,2025.0,2.527646129541864,9.533678756476684,20.51813471502591
1159,36047047000,20.3,4.06,61033.0,23429.0,0.4933,39.70000076,1813.0,2.7292576419213974,12.889273356401384,18.252595155709344
1160,36047047200,19.0,4.51,60054.0,17155.0,0.471,47.59999847,1646.0,3.5578144853875475,13.95961369622476,23.88059701492537
1161,36047047400,26.4,3.55,38813.0,22440.0,0.5621,51.0,1706.0,6.226650062266501,13.640098603122434,27.44453574363188
1162,36047047600,30.2,3.63,35474.0,18390.0,0.5196,51.0,1211.0,7.892107892107893,20.58337919647771,21.463951568519537
1163,36047047800,33.5,3.49,48040.0,22146.0,0.4778,31.29999924,1330.0,2.9430181590482154,27.24344224574321,16.520938794293603
1164,36047048000,27.1,3.43,32056.0,18153.0,0.5204,31.20000076,1419.0,3.059143439836846,33.33333333333333,21.00798403193613
1165,36047048200,39.9,2.71,47569.0,22518.0,0.4256,38.59999847,1418.0,4.823428079242033,19.39898839631062,42.81463850044629
1166,36047048400,29.5,3.43,50833.0,19468.0,0.4463,46.90000153,1722.0,2.746510580819451,16.56692913385827,35.77952755905512
1167,36047052800,40.3,2.78,87212.0,46916.0,0.5016,43.20000076,1665.0,2.7027027027027026,18.658442559753276,59.36777178103315
1168,36047053000,28.9,3.71,53802.0,21766.0,0.5064,39.0,1460.0,7.82608695652174,24.24628450106157,29.341825902335454
1169,36047053200,36.3,2.86,65972.0,32640.0,0.4943,34.20000076,1403.0,9.767441860465116,12.722222222222221,50.0
1170,36047053400,31.2,3.16,39917.0,21864.0,0.556,51.0,1464.0,9.62135319677219,23.381877022653722,33.53559870550162
1171,36047053800,35.5,2.48,55027.0,28137.0,0.4637,33.40000153,1408.0,3.722978382706165,13.964497041420119,48.63905325443787
1172,36047054200,39.5,2.61,50694.0,27359.0,0.5027,32.79999924,1379.0,3.4934497816593884,13.610369805566144,48.64658787647731
1173,36047054400,42.5,2.84,60707.0,28742.0,0.4673,34.5,1257.0,6.155567991046446,24.629324546952226,41.10378912685338
1174,36047055200,38.1,2.48,74395.0,35942.0,0.4305,24.5,1489.0,4.28807036833425,9.37875751503006,38.276553106212425
1175,36047055400,36.4,2.63,45257.0,26614.0,0.469,35.40000153,1489.0,6.547359231776517,13.734049697783748,46.13834788448623
1176,36047055600,33.6,2.69,55995.0,30574.0,0.4888,36.0,1503.0,0.8707300736771602,11.425959780621572,41.22486288848263
1177,36047055800,36.5,2.8,76797.0,36519.0,0.4823,23.10000038,1240.0,4.141566265060241,11.886901327178304,46.105020196191575
1178,36047058000,34.7,3.37,61184.0,21761.0,0.4605,38.0,1678.0,2.15,19.78939724037763,26.143790849673206
1179,36047058200,38.5,2.62,52644.0,31245.0,0.4675,33.59999847,1426.0,2.0750199521149244,19.073869900771776,27.067254685777286
1180,36047058400,37.9,2.53,68487.0,30957.0,0.4291,29.5,1530.0,6.736609607951408,20.531587057010785,41.718027734976886
